"wage" "exp" "ed"
"3493" 935.003245120709 40 11
"3494" 749.997595106089 3 17
"3495" 749.997595106089 4 17
"3496" 799.998617866852 5 17
"3497" 979.997479771915 6 17
"3498" 949.998114637014 7 17
"3499" 398.999434661345 8 17
"3500" 458.000373675856 9 17
"3501" 577.997763911691 28 12
"3502" 634.000662887145 29 12
"3503" 685.000795790838 30 12
"3504" 764.001689078645 31 12
"3505" 889.998698174647 32 12
"3506" 1050.00478470175 33 12
"3507" 1135.00234954834 34 12
"3508" 769.999603567351 14 17
"3509" 824.997206278618 15 17
"3510" 874.996599443695 16 17
"3511" 1050.00478470175 17 17
"3512" 1050.00478470175 18 17
"3513" 1350.00017356617 19 17
"3514" 1325.00299659646 20 17
"3515" 899.99571301833 7 12
"3516" 997.996730246516 8 12
"3517" 1215.00078273405 9 12
"3518" 1245.99539062167 10 12
"3519" 1316.99775880601 11 12
"3520" 1561.99635992002 12 12
"3521" 1636.00078992203 13 12
"3522" 658.997670766964 8 12
"3523" 768.999254450521 9 12
"3524" 899.99571301833 10 12
"3525" 838.001591797526 11 12
"3526" 1138.00271449025 12 12
"3527" 658.997670766964 13 12
"3528" 1497.00241852577 14 12
"3529" 997.996730246516 23 16
"3530" 997.996730246516 24 16
"3531" 1699.99399893527 25 16
"3532" 1999.99508092189 26 16
"3533" 874.996599443695 27 16
"3534" 2040.01002287457 28 16
"3535" 2416.99424584653 29 16
"3536" 574.999976541524 5 12
"3537" 624.9989689156 6 12
"3538" 699.999765469656 7 12
"3539" 799.998617866852 8 12
"3540" 850.003102943956 9 12
"3541" 799.998617866852 10 12
"3542" 899.99571301833 11 12
"3543" 500.000950789808 22 12
"3544" 550.000946976231 23 12
"3545" 584.998919370362 24 12
"3546" 600.000206870348 25 12
"3547" 699.999765469656 26 12
"3548" 699.999765469656 27 12
"3549" 824.997206278618 28 12
"3550" 535.001740413467 34 12
"3551" 674.998183663486 35 12
"3552" 724.998800231354 36 12
"3553" 824.997206278618 37 12
"3554" 854.998744059993 38 12
"3555" 636.000913716338 39 12
"3556" 819.996440995918 40 12
"3557" 598.999042729611 18 12
"3558" 658.997670766964 19 12
"3559" 731.999623780417 20 12
"3560" 765.99833798051 21 12
"3561" 899.99571301833 22 12
"3562" 1011.00483358186 23 12
"3563" 1054.00239352994 24 12
"3564" 997.996730246516 6 16
"3565" 997.996730246516 7 16
"3566" 1300.00059351562 8 16
"3567" 1450.00168864978 9 16
"3568" 1499.99941936466 10 16
"3569" 1600.00174683636 11 16
"3570" 1554.99871772679 12 16
"3571" 490.002258363915 12 13
"3572" 525.00091214019 13 13
"3573" 540.000464638707 14 13
"3574" 460.00161484059 15 13
"3575" 850.003102943956 16 13
"3576" 1050.00478470175 17 13
"3577" 935.003245120709 18 13
"3578" 474.997718089027 4 10
"3579" 600.000206870348 5 10
"3580" 824.997206278618 6 10
"3581" 724.998800231354 7 10
"3582" 909.995814454711 8 10
"3583" 1000.00472102901 9 10
"3584" 1100.00499534623 10 10
"3585" 418.999614552802 35 5
"3586" 478.999713840257 36 5
"3587" 460.00161484059 37 5
"3588" 486.997992062918 38 5
"3589" 318.999648211828 39 5
"3590" 398.999434661345 40 5
"3591" 399.998181160942 41 5
"3592" 997.996730246516 18 14
"3593" 997.996730246516 19 14
"3594" 1050.00478470175 20 14
"3595" 1200.0037970747 21 14
"3596" 1150.00319544355 22 14
"3597" 1250.00146213042 23 14
"3598" 1551.00750193133 24 14
"3599" 245.000438416934 4 12
"3600" 245.000438416934 5 12
"3601" 285.00023362353 6 12
"3602" 338.001387329587 7 12
"3603" 365.000965943669 8 12
"3604" 425.000353207269 9 12
"3605" 465.001206403444 10 12
"3606" 879.998321426019 25 14
"3607" 997.996730246516 26 14
"3608" 1080.00397427959 27 14
"3609" 1198.00146314777 28 14
"3610" 954.998719841761 29 14
"3611" 1071.00206655245 30 14
"3612" 1076.00458299318 31 14
"3613" 269.999471070957 7 13
"3614" 269.999471070957 8 13
"3615" 312.999001362525 9 13
"3616" 390.001271743834 10 13
"3617" 455.001174378833 11 13
"3618" 500.000950789808 12 13
"3619" 570.002074331475 13 13
"3620" 377.001814336466 14 11
"3621" 391.999278802802 15 11
"3622" 451.999014716905 16 11
"3623" 522.001259126781 17 11
"3624" 580.001099947573 18 11
"3625" 605.00093289206 19 11
"3626" 649.998464123521 20 11
"3627" 325.001565746607 3 12
"3628" 399.998181160942 4 12
"3629" 363.998592182949 5 12
"3630" 340.999155247367 6 12
"3631" 425.000353207269 7 12
"3632" 525.00091214019 8 12
"3633" 623.002168799192 9 12
"3634" 586.997170767726 26 12
"3635" 712.998987245327 27 12
"3636" 689.99889766288 28 12
"3637" 767.002453355238 29 12
"3638" 506.001685343349 30 12
"3639" 586.997170767726 31 12
"3640" 986.003594368353 32 12
"3641" 749.997595106089 17 16
"3642" 899.99571301833 18 16
"3643" 949.998114637014 19 16
"3644" 1075.00436390496 20 16
"3645" 1145.00009619336 21 16
"3646" 959.996846921771 22 16
"3647" 1325.00299659646 23 16
"3648" 319.999681346152 2 9
"3649" 340.001490015794 3 9
"3650" 319.999681346152 4 9
"3651" 734.000712997292 5 9
"3652" 796.000648068135 6 9
"3653" 1200.0037970747 7 9
"3654" 950.996136527182 8 9
"3655" 483.997625154977 3 10
"3656" 525.00091214019 4 10
"3657" 597.999549137692 5 10
"3658" 627.00216902691 6 10
"3659" 674.998183663486 7 10
"3660" 784.000768045657 8 10
"3661" 857.001783763559 9 10
"3662" 500.000950789808 5 16
"3663" 600.000206870348 6 16
"3664" 600.000206870348 7 16
"3665" 709.996471283663 8 16
"3666" 812.99909793813 9 16
"3667" 679.998097246959 10 16
"3668" 704.001157265689 11 16
"3669" 516.001669014213 11 12
"3670" 561.998960360707 12 12
"3671" 607.000733827328 13 12
"3672" 653.001874585181 14 12
"3673" 706.003362337778 15 12
"3674" 794.998318851584 16 12
"3675" 919.996623566557 17 12
"3676" 299.999257604058 1 14
"3677" 375.001490264057 2 14
"3678" 450.00108775735 3 14
"3679" 419.998021268147 4 14
"3680" 577.997763911691 5 14
"3681" 668.001220078635 6 14
"3682" 718.99902379923 7 14
"3683" 509.999629883765 5 16
"3684" 600.000206870348 6 16
"3685" 670.001532703795 7 16
"3686" 774.997652254713 8 16
"3687" 850.003102943956 9 16
"3688" 1250.00146213042 10 16
"3689" 1400.00347815963 11 16
"3690" 444.998094440103 4 17
"3691" 528.00196220674 5 17
"3692" 567.000394786502 6 17
"3693" 656.997359860916 7 17
"3694" 718.99902379923 8 17
"3695" 749.997595106089 9 17
"3696" 949.998114637014 10 17
"3697" 997.996730246516 33 12
"3698" 997.996730246516 34 12
"3699" 1165.00423361792 35 12
"3700" 1206.99611214154 36 12
"3701" 1025.99689560498 37 12
"3702" 1749.99813289527 38 12
"3703" 1600.00174683636 39 12
"3704" 997.996730246516 8 17
"3705" 997.996730246516 9 17
"3706" 1248.00305893989 10 17
"3707" 1300.00059351562 11 17
"3708" 1436.99585271043 12 17
"3709" 1736.99172105893 13 17
"3710" 1731.99638164382 14 17
"3711" 718.000309423441 2 16
"3712" 874.996599443695 3 16
"3713" 975.002465780217 4 16
"3714" 1200.0037970747 5 16
"3715" 1350.00017356617 6 16
"3716" 1799.99650101174 7 16
"3717" 1999.99508092189 8 16
"3718" 309.999287782269 5 12
"3719" 390.001271743834 6 12
"3720" 435.001726479849 7 12
"3721" 472.000478803861 8 12
"3722" 525.00091214019 9 12
"3723" 571.000451286596 10 12
"3724" 630.000113787096 11 12
"3725" 540.000464638707 32 13
"3726" 598.999042729611 33 13
"3727" 600.000206870348 34 13
"3728" 600.000206870348 35 13
"3729" 658.997670766964 36 13
"3730" 727.999236913213 37 13
"3731" 747.997772478408 38 13
"3732" 359.998548680869 5 12
"3733" 397.001476569931 6 12
"3734" 397.001476569931 7 12
"3735" 492.00063148619 8 12
"3736" 326.999944116603 9 12
"3737" 408.001152844731 10 12
"3738" 451.001199885888 11 12
"3739" 265.000046113655 9 12
"3740" 289.999732335773 10 12
"3741" 299.999257604058 11 12
"3742" 340.001490015794 12 12
"3743" 399.998181160942 13 12
"3744" 435.001726479849 14 12
"3745" 465.001206403444 15 12
"3746" 807.998336716667 7 17
"3747" 834.998559750778 8 17
"3748" 947.000858753173 9 17
"3749" 988.995716034416 10 17
"3750" 1250.00146213042 11 17
"3751" 1058.99963400817 12 17
"3752" 1280.00594316431 13 17
"3753" 418.999614552802 7 16
"3754" 699.999765469656 8 16
"3755" 778.002704193911 9 16
"3756" 949.998114637014 10 16
"3757" 1200.0037970747 11 16
"3758" 849.000690821947 12 16
"3759" 1091.00001545612 13 16
"3760" 749.997595106089 10 16
"3761" 874.996599443695 11 16
"3762" 874.996599443695 12 16
"3763" 1000.00472102901 13 16
"3764" 1112.99515704085 14 16
"3765" 1166.99809512314 15 16
"3766" 1284.99486344209 16 16
"3767" 570.002074331475 3 17
"3768" 628.99920953592 4 17
"3769" 749.997595106089 5 17
"3770" 1050.00478470175 6 17
"3771" 1497.00241852577 7 17
"3772" 1617.00346106752 8 17
"3773" 1999.99508092189 9 17
"3774" 997.996730246516 25 16
"3775" 997.996730246516 26 16
"3776" 1915.99049947853 27 16
"3777" 1999.99508092189 28 16
"3778" 1999.99508092189 29 16
"3779" 1999.99508092189 30 16
"3780" 2454.99499124385 31 16
"3781" 703.002185060499 8 14
"3782" 699.999765469656 9 14
"3783" 760.001190707847 10 14
"3784" 733.003150523855 11 14
"3785" 919.996623566557 12 14
"3786" 1000.00472102901 13 14
"3787" 1200.0037970747 14 14
"3788" 692.002798718232 17 13
"3789" 689.99889766288 18 13
"3790" 804.998166680144 19 13
"3791" 938.000047832163 20 13
"3792" 975.002465780217 21 13
"3793" 1150.00319544355 22 13
"3794" 1165.00423361792 23 13
"3795" 779.996942652755 5 17
"3796" 804.998166680144 6 17
"3797" 874.996599443695 7 17
"3798" 799.998617866852 8 17
"3799" 1000.00472102901 9 17
"3800" 1043.00369744075 10 17
"3801" 1300.00059351562 11 17
"3802" 701.997610377948 4 14
"3803" 799.998617866852 5 14
"3804" 1225.00474936014 6 14
"3805" 1305.00219271923 7 14
"3806" 1112.99515704085 8 14
"3807" 1014.99605015966 9 14
"3808" 1333.00357220657 10 14
"3809" 989.995106314746 39 12
"3810" 997.996730246516 40 12
"3811" 1250.00146213042 41 12
"3812" 1350.00017356617 42 12
"3813" 1499.99941936466 43 12
"3814" 1200.0037970747 44 12
"3815" 1520.00666697733 45 12
"3816" 765.003187129339 11 12
"3817" 830.003568351436 12 12
"3818" 887.998452224302 13 12
"3819" 1018.00488935329 14 12
"3820" 1050.00478470175 15 12
"3821" 1100.00499534623 16 12
"3822" 1202.99552969077 17 12
"3823" 710.998272411995 7 12
"3824" 874.996599443695 8 12
"3825" 839.998410858121 9 12
"3826" 883.004237876873 10 12
"3827" 878.995694945272 11 12
"3828" 1080.00397427959 12 12
"3829" 1129.99670977657 13 12
"3830" 949.998114637014 8 16
"3831" 850.003102943956 9 16
"3832" 949.998114637014 10 16
"3833" 1000.00472102901 11 16
"3834" 1250.00146213042 12 16
"3835" 799.998617866852 13 16
"3836" 832.996966080545 14 16
"3837" 299.999257604058 6 12
"3838" 399.998181160942 7 12
"3839" 399.998181160942 8 12
"3840" 399.998181160942 9 12
"3841" 399.998181160942 10 12
"3842" 600.000206870348 11 12
"3843" 411.998620070306 12 12
"3844" 907.99602423873 8 14
"3845" 853.99898050517 9 14
"3846" 899.99571301833 10 14
"3847" 978.000322706002 11 14
"3848" 1079.00003748647 12 14
"3849" 1190.00168253556 13 14
"3850" 1314.99744283788 14 14
"3851" 419.998021268147 3 16
"3852" 354.00109275233 4 16
"3853" 500.000950789808 5 16
"3854" 624.9989689156 6 16
"3855" 478.999713840257 7 16
"3856" 699.999765469656 8 16
"3857" 699.999765469656 9 16
"3858" 574.999976541524 6 17
"3859" 679.998097246959 7 17
"3860" 682.996680921215 8 17
"3861" 789.997673089184 9 17
"3862" 749.997595106089 10 17
"3863" 899.99571301833 11 17
"3864" 869.997205870179 12 17
"3865" 369.998887915511 1 16
"3866" 359.998548680869 2 16
"3867" 399.998181160942 3 16
"3868" 525.00091214019 4 16
"3869" 574.999976541524 5 16
"3870" 699.999765469656 6 16
"3871" 679.998097246959 7 16
"3872" 338.001387329587 13 14
"3873" 363.998592182949 14 14
"3874" 389.000255332508 15 14
"3875" 415.000614104714 16 14
"3876" 448.9987034056 17 14
"3877" 560.999492001997 18 14
"3878" 506.001685343349 19 14
"3879" 997.996730246516 27 15
"3880" 997.996730246516 28 15
"3881" 1499.99941936466 29 15
"3882" 1549.99967463443 30 15
"3883" 1649.99906462413 31 15
"3884" 1849.99830156689 32 15
"3885" 1777.99214823803 33 15
"3886" 733.003150523855 3 16
"3887" 984.998383446819 4 16
"3888" 1082.99973249796 5 16
"3889" 1077.99703392056 6 16
"3890" 1484.99992391335 7 16
"3891" 1626.00278028717 8 16
"3892" 1484.99992391335 9 16
"3893" 577.997763911691 16 12
"3894" 619.002926215152 17 12
"3895" 637.00021940057 18 12
"3896" 723.000562379432 19 12
"3897" 694.998717333653 20 12
"3898" 987.997334628701 21 12
"3899" 1037.00289507002 22 12
"3900" 365.000965943669 14 12
"3901" 488.998782648303 15 12
"3902" 417.001575512876 16 12
"3903" 568.999752982172 17 12
"3904" 607.997031771816 18 12
"3905" 598.999042729611 19 12
"3906" 641.000348113945 20 12
"3907" 555.001046871716 35 16
"3908" 591.002353717683 36 16
"3909" 632.000382899302 37 16
"3910" 673.999925245109 38 16
"3911" 712.998987245327 39 16
"3912" 778.999185267113 40 16
"3913" 865.995749195364 41 16
"3914" 550.000946976231 31 12
"3915" 550.000946976231 32 12
"3916" 600.000206870348 33 12
"3917" 600.000206870348 34 12
"3918" 600.000206870348 35 12
"3919" 649.998464123521 36 12
"3920" 799.998617866852 37 12
"3921" 450.00108775735 7 12
"3922" 436.998603745458 8 12
"3923" 3899.99285474737 9 12
"3924" 674.998183663486 10 12
"3925" 644.999795666759 11 12
"3926" 895.999629974538 12 12
"3927" 1020.00213559835 13 12
"3928" 624.9989689156 2 17
"3929" 729.996690083525 3 17
"3930" 799.998617866852 4 17
"3931" 949.998114637014 5 17
"3932" 1200.0037970747 6 17
"3933" 1215.00078273405 7 17
"3934" 1450.00168864978 8 17
"3935" 778.002704193911 30 14
"3936" 846.000541773309 31 14
"3937" 1000.00472102901 32 14
"3938" 1000.00472102901 33 14
"3939" 1000.00472102901 34 14
"3940" 1025.00216114046 35 14
"3941" 1000.00472102901 36 14
"3942" 719.999127353256 6 14
"3943" 874.996599443695 7 14
"3944" 936.996924547645 8 14
"3945" 1050.00478470175 9 14
"3946" 1125.00189603326 10 14
"3947" 1193.00426844482 11 14
"3948" 1277.99791055161 12 14
"3949" 936.996924547645 25 11
"3950" 997.996730246516 26 11
"3951" 1250.00146213042 27 11
"3952" 1436.99585271043 28 11
"3953" 1157.00494364748 29 11
"3954" 1055.00417157302 30 11
"3955" 3125.00136821748 31 11
"3956" 574.999976541524 2 16
"3957" 674.998183663486 3 16
"3958" 525.00091214019 4 16
"3959" 799.998617866852 5 16
"3960" 1266.00303498022 6 16
"3961" 1333.00357220657 7 16
"3962" 1400.00347815963 8 16
"3963" 340.001490015794 40 10
"3964" 340.001490015794 41 10
"3965" 340.001490015794 42 10
"3966" 344.998476127546 43 10
"3967" 365.000965943669 44 10
"3968" 419.998021268147 45 10
"3969" 500.000950789808 46 10
"3970" 617.00060225067 7 14
"3971" 651.997025630607 8 14
"3972" 721.00062201782 9 14
"3973" 799.998617866852 10 14
"3974" 904.995525962626 11 14
"3975" 1016.00139381231 12 14
"3976" 1079.00003748647 13 14
"3977" 642.996962322386 19 12
"3978" 749.997595106089 20 12
"3979" 749.997595106089 21 12
"3980" 1000.00472102901 22 12
"3981" 1150.00319544355 23 12
"3982" 1421.00550198467 24 12
"3983" 1285.99755043267 25 12
"3984" 335.999610252589 8 12
"3985" 359.998548680869 9 12
"3986" 403.001385537869 10 12
"3987" 431.000823166071 11 12
"3988" 466.00203450189 12 12
"3989" 540.000464638707 13 12
"3990" 580.001099947573 14 12
"3991" 570.002074331475 8 12
"3992" 647.999548763883 9 12
"3993" 919.996623566557 10 12
"3994" 989.995106314746 11 12
"3995" 1064.99991677715 12 12
"3996" 1150.00319544355 13 12
"3997" 1004.99716540836 14 12
"3998" 299.999257604058 3 11
"3999" 399.998181160942 4 11
"4000" 500.000950789808 5 11
"4001" 630.000113787096 6 11
"4002" 600.000206870348 7 11
"4003" 749.997595106089 8 11
"4004" 506.001685343349 9 11
"4005" 450.00108775735 5 12
"4006" 500.000950789808 6 12
"4007" 522.999234294606 7 12
"4008" 548.002582758574 8 12
"4009" 606.000008441996 9 12
"4010" 654.001732149286 10 12
"4011" 749.997595106089 11 12
"4012" 535.001740413467 4 12
"4013" 594.999163700938 5 12
"4014" 636.000913716338 6 12
"4015" 786.002521154687 7 12
"4016" 929.99573489279 8 12
"4017" 1000.00472102901 9 12
"4018" 1069.99579763038 10 12
"4019" 329.000739999025 6 14
"4020" 395.998332346737 7 14
"4021" 419.998021268147 8 14
"4022" 478.999713840257 9 14
"4023" 539.002387285337 10 14
"4024" 598.999042729611 11 14
"4025" 718.99902379923 12 14
"4026" 500.000950789808 2 12
"4027" 525.00091214019 3 12
"4028" 550.000946976231 4 12
"4029" 649.998464123521 5 12
"4030" 600.000206870348 6 12
"4031" 799.998617866852 7 12
"4032" 799.998617866852 8 12
"4033" 375.001490264057 10 12
"4034" 399.998181160942 11 12
"4035" 450.00108775735 12 12
"4036" 500.000950789808 13 12
"4037" 525.00091214019 14 12
"4038" 600.000206870348 15 12
"4039" 699.999765469656 16 12
"4040" 597.999549137692 6 13
"4041" 640.001167134685 7 13
"4042" 632.000382899302 8 13
"4043" 763.001502131438 9 13
"4044" 862.004076697537 10 13
"4045" 929.99573489279 11 13
"4046" 1011.99610396192 12 13
"4047" 329.000739999025 3 16
"4048" 375.001490264057 4 16
"4049" 390.001271743834 5 16
"4050" 480.001870130714 6 16
"4051" 649.998464123521 7 16
"4052" 812.99909793813 8 16
"4053" 823.003126848711 9 16
"4054" 540.000464638707 5 12
"4055" 594.999163700938 6 12
"4056" 640.001167134685 7 12
"4057" 719.999127353256 8 12
"4058" 739.999862213333 9 12
"4059" 824.997206278618 10 12
"4060" 1089.99675701155 11 12
"4061" 874.996599443695 8 17
"4062" 874.996599443695 9 17
"4063" 984.998383446819 10 17
"4064" 1050.00478470175 11 17
"4065" 1050.00478470175 12 17
"4066" 1325.00299659646 13 17
"4067" 1459.99749653667 14 17
"4068" 299.999257604058 2 12
"4069" 454.00127209101 3 12
"4070" 600.000206870348 4 12
"4071" 834.998559750778 5 12
"4072" 886.995580702412 6 12
"4073" 1010.00443407607 7 12
"4074" 1055.99634174122 8 12
"4075" 541.000390144194 7 12
"4076" 673.999925245109 8 12
"4077" 771.996487388864 9 12
"4078" 975.997475664087 10 12
"4079" 1150.00319544355 11 12
"4080" 1248.00305893989 12 12
"4081" 1298.00013335129 13 12
"4082" 500.000950789808 5 12
"4083" 550.000946976231 6 12
"4084" 774.997652254713 7 12
"4085" 686.997051249574 8 12
"4086" 737.001553458096 9 12
"4087" 812.99909793813 10 12
"4088" 774.997652254713 11 12
"4089" 699.999765469656 5 16
"4090" 724.998800231354 6 16
"4091" 799.998617866852 7 16
"4092" 879.998321426019 8 16
"4093" 1000.00472102901 9 16
"4094" 1161.00350425404 10 16
"4095" 1126.99491268865 11 16
"4096" 295.001369882934 14 10
"4097" 299.999257604058 15 10
"4098" 344.998476127546 16 10
"4099" 399.998181160942 17 10
"4100" 430.002060269264 18 10
"4101" 450.00108775735 19 10
"4102" 399.998181160942 20 10
"4103" 749.000761345989 12 12
"4104" 815.001537710148 13 12
"4105" 887.998452224302 14 12
"4106" 977.003270959677 15 12
"4107" 1185.99812664608 16 12
"4108" 1235.00463241702 17 12
"4109" 1312.00266401341 18 12
"4110" 230.00015894772 1 16
"4111" 375.001490264057 2 16
"4112" 425.000353207269 3 16
"4113" 448.9987034056 4 16
"4114" 718.99902379923 5 16
"4115" 576.001347440743 6 16
"4116" 899.99571301833 7 16
"4117" 786.002521154687 31 12
"4118" 843.002564408337 32 12
"4119" 901.995922912728 33 12
"4120" 967.997979518382 34 12
"4121" 1043.99502175781 35 12
"4122" 1185.99812664608 36 12
"4123" 1300.00059351562 37 12
"4124" 565.002411907409 3 12
"4125" 688.000799502324 4 12
"4126" 749.997595106089 5 12
"4127" 729.996690083525 6 12
"4128" 907.99602423873 7 12
"4129" 909.995814454711 8 12
"4130" 962.99671444401 9 12
"4131" 642.001089031969 34 8
"4132" 649.998464123521 35 8
"4133" 742.000561570016 36 8
"4134" 699.999765469656 37 8
"4135" 872.000502351514 38 8
"4136" 949.998114637014 39 8
"4137" 949.998114637014 40 8
"4138" 665.001967966769 6 13
"4139" 675.997920598154 7 13
"4140" 773.99854984291 8 13
"4141" 869.997205870179 9 13
"4142" 933.004477620172 10 13
"4143" 960.995762988889 11 13
"4144" 1165.99490819355 12 13
"4145" 200.000526691086 10 8
"4146" 224.999909504024 11 8
"4147" 224.999909504024 12 8
"4148" 224.999909504024 13 8
"4149" 299.999257604058 14 8
"4150" 299.999257604058 15 8
"4151" 291.998889739773 16 8
"4152" 617.00060225067 7 12
"4153" 651.997025630607 8 12
"4154" 715.999880456188 9 12
"4155" 804.998166680144 10 12
"4156" 886.002701768018 11 12
"4157" 1011.99610396192 12 12
"4158" 1150.00319544355 13 12
"4159" 295.001369882934 1 12
"4160" 349.998895932531 2 12
"4161" 384.998716301343 3 12
"4162" 430.002060269264 4 12
"4163" 500.000950789808 5 12
"4164" 540.000464638707 6 12
"4165" 584.998919370362 7 12
